382,Strange Memories Of Death,strange memories of death,Strange-Memories-Of-Death,Philip K.,Dick,3/27/1980,6/1/1984,NULL,12,NULL,https://1999pkdweb.philipdick.com/Strange%20Memories%20Of%20Death.htm,0,"STRANGE MEMORIES OF DEATH 3/27/80. Interzone, Summer 1984.","3/27/80. Interzone, Summer 1984.",3/27/1980,Summer 1984.,6/1/1984,https://1999pkdweb.philipdick.com/Strange%20Memories%20Of%20Death.htm
319,Survey Team,survey team,Survey-Team,Philip K.,Dick,4/3/1953,5/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/Survey%20Team.htm,0,"SURVEY TEAM 4/3/53. Fantastic Universe, May 1954.","4/3/53. Fantastic Universe, May 1954.",4/3/1953,May 1954.,5/1/1954,https://1999pkdweb.philipdick.com/Survey%20Team.htm
381,The Alien Mind,"alien mind, the",The-Alien-Mind,Philip K.,Dick,,2/20/1981,NULL,12,NULL,https://1999pkdweb.philipdick.com/the%20alien%20mind.htm,0,"THE ALIEN MIND The Yuba City High Times, 20 Feb 1981.","The Yuba City High Times, 20 Feb 1981.",,20 Feb 1981.,2/20/1981,https://1999pkdweb.philipdick.com/the%20alien%20mind.htm
269,The Builder,"builder, the",The-Builder,Philip K.,Dick,7/23/1952,12/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Builder.htm,0,"THE BUILDER 7/23/52. Amazing, Dec 1953-Jan 1954.","7/23/52. Amazing, Dec 1953-Jan 1954.",7/23/1952,Dec 1953-Jan 1954.,12/1/1953,https://1999pkdweb.philipdick.com/The%20Builder.htm
325,The Chromium Fence,"chromium fence, the",The-Chromium-Fence,Philip K.,Dick,4/9/1954,7/1/1955,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Chromium%20Fence.htm,0,"THE CHROMIUM FENCE 4/9/54. Imagination, July 1955.","4/9/54. Imagination, July 1955.",4/9/1954,July 1955.,7/1/1955,https://1999pkdweb.philipdick.com/The%20Chromium%20Fence.htm
271,The Commuter,"commuter, the",The-Commuter,Philip K.,Dick,11/19/1952,8/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Commuter.htm,0,"THE COMMUTER 11/19/52. Amazing, Aug-Sept 1953.","11/19/52. Amazing, Aug-Sept 1953.",11/19/1952,Aug-Sept 1953.,8/1/1953,https://1999pkdweb.philipdick.com/The%20Commuter.htm
272,The Cookie Lady,"cookie lady, the",The-Cookie-Lady,Philip K.,Dick,8/27/1952,6/1/1953,NULL,12,NULL,,0,"THE COOKIE LADY 8/27/52. Fantasy Fiction, June 1953.","8/27/52. Fantasy Fiction, June 1953.",8/27/1952,June 1953.,6/1/1953,
273,The Cosmic Poachers,"cosmic poachers, the",The-Cosmic-Poachers,Philip K.,Dick,10/22/1952,7/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Cosmic%20Poachers.htm,0,"THE COSMIC POACHERS (""Burglar"") 10/22/52. Imagination, July 1953.","10/22/52. Imagination, July 1953.",10/22/1952,July 1953.,7/1/1953,https://1999pkdweb.philipdick.com/The%20Cosmic%20Poachers.htm
299,The Crawlers,"crawlers, the",The-Crawlers,Philip K.,Dick,10/29/1953,7/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Crawlers.htm,0,"THE CRAWLERS (""Foundling Home"") 10/29/53. Imagination, July 1954.","10/29/53. Imagination, July 1954.",10/29/1953,July 1954.,7/1/1954,https://1999pkdweb.philipdick.com/The%20Crawlers.htm
300,The Crystal Crypt,"crystal crypt, the",The-Crystal-Crypt,Philip K.,Dick,,1/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Crystal%20Crypt.htm,0,"THE CRYSTAL CRYPT Planet Stories, Jan 1954.","Planet Stories, Jan 1954.",,Jan 1954.,1/1/1954,https://1999pkdweb.philipdick.com/The%20Crystal%20Crypt.htm
383,The Day Mr. Computer Fell Out of Its Tree,"day mr. computer fell out of its tree, the",The-Day-Mr.-Computer-Fell-Out-Of-Its-Tree,Philip K.,Dick,,,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Day%20Mr.%20Computer%20Fell%20Out%20Of%20Its%20Tree.htm,0,THE DAY MR. COMPUTER FELL OUT OF ITS TREE written summer 1977 [previously unpublished].,written summer 1977 [previously unpublished].,,,,https://1999pkdweb.philipdick.com/The%20Day%20Mr.%20Computer%20Fell%20Out%20Of%20Its%20Tree.htm
347,The Days of Perky Pat,"days of perky pat, the",The-Days-Of-Perky-Pat,Philip K.,Dick,4/18/1963,12/1/1963,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Days%20Of%20Perky%20Pat.htm,0,"THE DAYS OF PERKY PAT (""In the Days of Perky Pat"") 4/18/63. Amazing, Dec 1963.","4/18/63. Amazing, Dec 1963.",4/18/1963,Dec 1963.,12/1/1963,https://1999pkdweb.philipdick.com/The%20Days%20Of%20Perky%20Pat.htm
274,The Defenders,"defenders, the",The-Defenders,Philip K.,Dick,,1/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Defenders.htm,0,"THE DEFENDERS Galaxy, Jan 1953.","Galaxy, Jan 1953.",,Jan 1953.,1/1/1953,https://1999pkdweb.philipdick.com/The%20Defenders.htm
374,The Different Stages of Love,"different stages of love, the",The-Different-Stages-Of-Love,Philip K.,Dick,,,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Different%20Stages%20Of%20Love.htm,0,,,,,,https://1999pkdweb.philipdick.com/The%20Different%20Stages%20Of%20Love.htm
372,The Electric Ant,"electric ant, the",The-Electric-Ant,Philip K.,Dick,12/4/1968,10/1/1969,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Electric%20Ant.htm,0,"THE ELECTRIC ANT 12/4/68. Fantasy & Science Fiction, Oct 1969.","12/4/68. Fantasy & Science Fiction, Oct 1969.",12/4/1968,Oct 1969.,10/1/1969,https://1999pkdweb.philipdick.com/The%20Electric%20Ant.htm
377,The Exit Door Leads In,"exit door leads in, the",The-Exit-Door-Leads-In,Philip K.,Dick,6/21/1979,9/1/1979,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Exit%20Door%20Leads%20In.htm,0,"THE EXIT DOOR LEADS IN 6/21/79. Rolling Stone College Papers, Fall 1979.","6/21/79. Rolling Stone College Papers, Fall 1979.",6/21/1979,Fall 1979.,9/1/1979,https://1999pkdweb.philipdick.com/The%20Exit%20Door%20Leads%20In.htm
384,The Eye of The Sibyl,"eye of the sibyl, the",The-Eye-Of-The-Sibyl,Philip K.,Dick,5/15/1975,,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Eye%20Of%20The%20Sibyl.htm,0,THE EYE OF THE SYBIL 5/15/75 [previously unpublished].,5/15/75 [previously unpublished].,5/15/1975,,,https://1999pkdweb.philipdick.com/The%20Eye%20Of%20The%20Sibyl.htm
276,The Eyes Have It,"eyes have it, the",The-Eyes-Have-It,Philip K.,Dick,5/13/1953,1/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Eyes%20Have%20It.htm,0,"THE EYES HAVE IT 5/13/53. Science Fiction Stories, No 1, 1953.","5/13/53. Science Fiction Stories, No 1, 1953.",5/13/1953,1953,1/1/1953,https://1999pkdweb.philipdick.com/The%20Eyes%20Have%20It.htm
302,The Father-thing,"father-thing, the",The-Father-Thing,Philip K.,Dick,7/21/1953,12/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Father-Thing.htm,0,"THE FATHER-THING 7/21/53, Fantasy & Science Fiction, Dec 1954.","7/21/53, Fantasy & Science Fiction, Dec 1954.",7/21/1953,Dec 1954.,12/1/1954,https://1999pkdweb.philipdick.com/The%20Father-Thing.htm
303,The Golden Man,"golden man, the",The-Golden-Man,Philip K.,Dick,6/24/1953,4/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/THE%20GOLDEN%20MAN.htm,0,"THE GOLDEN MAN (""The God Who Runs"") 6/24/53. If April 1954.",6/24/53. If April 1954.,6/24/1953,April 1954.,4/1/1954,https://1999pkdweb.philipdick.com/THE%20GOLDEN%20MAN.htm
277,The Great C,"great c, the",The-Great-C,Philip K.,Dick,7/31/1952,9/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Great%20C.htm,0,"THE GREAT C 7/31/52. Cosmos Science Fiction and Fantasy, Sept 1953.","7/31/52. Cosmos Science Fiction and Fantasy, Sept 1953.",7/31/1952,Sept 1953.,9/1/1953,https://1999pkdweb.philipdick.com/The%20Great%20C.htm
266,The Gun,"gun, the",The-Gun,Philip K.,Dick,,9/1/1952,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Gun.htm,0,"THE GUN Planet Stories, Sept 1952.","Planet Stories, Sept 1952.",,Sept 1952.,9/1/1952,https://1999pkdweb.philipdick.com/The%20Gun.htm
278,The Hanging Stranger,"hanging stranger, the",The-Hanging-Stranger,Philip K.,Dick,5/4/1953,12/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Hanging%20Stranger.htm,0,"THE HANGING STRANGER 5/4/53. Science Fiction Adventures, Dec 1953.","5/4/53. Science Fiction Adventures, Dec 1953.",5/4/1953,Dec 1953.,12/1/1953,https://1999pkdweb.philipdick.com/The%20Hanging%20Stranger.htm
327,The Hood Maker,"hood maker, the",The-Hood-Maker,Philip K.,Dick,1/26/1953,6/1/1955,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Hood%20Maker.htm,0,"THE HOOD MAKER (""Immunity"") 1/26/53. Imagination, June 1955.","1/26/53. Imagination, June 1955.",1/26/1953,June 1955.,6/1/1955,https://1999pkdweb.philipdick.com/The%20Hood%20Maker.htm
279,The Impossible Planet,"impossible planet, the",The-Impossible-Planet,Philip K.,Dick,2/11/1953,10/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Impossible%20Planet.htm,0,"THE IMPOSSIBLE PLANET (""Legend"") 2/11/53. Imagination, Oct 1953.","2/11/53. Imagination, Oct 1953.",2/11/1953,Oct 1953.,10/1/1953,https://1999pkdweb.philipdick.com/The%20Impossible%20Planet.htm
281,The Indefatigable Frog,"indefatigable frog, the",The-Indefatigable-Frog,Philip K.,Dick,,7/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Indefatigable%20Frog.htm,0,"THE INDEFATIGABLE FROG Fantastic Story Magazine, July 1953.","Fantastic Story Magazine, July 1953.",,July 1953.,7/1/1953,https://1999pkdweb.philipdick.com/The%20Indefatigable%20Frog.htm
282,The Infinites,"infinites, the",The-Infinites,Philip K.,Dick,,5/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Infinities.htm,0,"THE INFINITES Planet Stones, May 1953.","Planet Stones, May 1953.",,May 1953.,5/1/1953,https://1999pkdweb.philipdick.com/The%20Infinities.htm
283,The King of the Elves,"king of the elves, the",The-King-Of-The-Elves,Philip K.,Dick,8/4/1952,9/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20King%20Of%20The%20Elves.htm,0,"THE KING OF THE ELVES (""Shadrach Jones and the Elves"") 8/4/52. Beyond Fantasy Fiction, Sept 1953.","8/4/52. Beyond Fantasy Fiction, Sept 1953.",8/4/1952,Sept 1953.,9/1/1953,https://1999pkdweb.philipdick.com/The%20King%20Of%20The%20Elves.htm
306,The Last of the Masters,"last of the masters, the",The-Last-Of-The-Masters,Philip K.,Dick,7/15/1953,11/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Last%20Of%20The%20Master.htm,0,"THE LAST OF THE MASTERS (""Protection Agency"") 7/15/53. Orbit Science Fiction, Nov-Dec 1954.","7/15/53. Orbit Science Fiction, Nov-Dec 1954.",7/15/1953,Nov-Dec 1954.,11/1/1954,https://1999pkdweb.philipdick.com/The%20Last%20Of%20The%20Master.htm
353,The Little Black Box,"little black box, the",The-Little-Black-Box,Philip K.,Dick,5/6/1963,8/1/1964,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Little%20Black%20Box.htm,0,"THE LITTLE BLACK BOX (""From Ordinary Household Objects"") 5/6/63. Worlds of Tomorrow, Aug 1964.","5/6/63. Worlds of Tomorrow, Aug 1964.",5/6/1963,Aug 1964.,8/1/1964,https://1999pkdweb.philipdick.com/The%20Little%20Black%20Box.htm
267,The Little Movement,"little movement, the",The-Little-Movement,Philip K.,Dick,,11/1/1952,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Little%20Movement.htm,0,"THE LITTLE MOVEMENT Fantasy & Science Fiction, Nov 1952.","Fantasy & Science Fiction, Nov 1952.",,Nov 1952.,11/1/1952,https://1999pkdweb.philipdick.com/The%20Little%20Movement.htm
329,The Mold of Yancy,"mold of yancy, the",The-Mold-Of-Yancy,Philip K.,Dick,10/18/1954,8/1/1955,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Mold%20Of%20Yancy.htm,0,"THE MOLD OF YANCY 10/18/54. If, Aug 1955.","10/18/54. If, Aug 1955.",10/18/1954,Aug 1955.,8/1/1955,https://1999pkdweb.philipdick.com/The%20Mold%20Of%20Yancy.htm
375,The Pre-persons,"pre-persons, the",The-Pre-Persons,Philip K.,Dick,12/20/1973,10/1/1974,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Pre%20Persons.htm,0,"THE PRE-PERSONS 12/20/73. Fantasy & Science Fiction, Oct 1974.","12/20/73. Fantasy & Science Fiction, Oct 1974.",12/20/1973,Oct 1974.,10/1/1974,https://1999pkdweb.philipdick.com/The%20Pre%20Persons.htm
290,The Preserving Machine,"preserving machine, the",The-Preserving-Machine,Philip K.,Dick,,6/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Preserving%20Machine.htm,0,"THE PRESERVING MACHINE Fantasy & Science Fiction, June 1953.","Fantasy & Science Fiction, June 1953.",,June 1953.,6/1/1953,https://1999pkdweb.philipdick.com/The%20Preserving%20Machine.htm
315,The Short Happy Life of the Brown Oxford,"short happy life of the brown oxford, the",The-Short-Happy-Life-Of-The-Brown-Oxford,Philip K.,Dick,,1/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Short%20Happy%20%20Life%20Of%20The%20Brown%20Oxford.htm,0,"THE SHORT HAPPY LIFE OF THE BROWN OXFORD Fantasy & Science Fiction, Jan 1954.","Fantasy & Science Fiction, Jan 1954.",,Jan 1954.,1/1/1954,https://1999pkdweb.philipdick.com/The%20Short%20Happy%20%20Life%20Of%20The%20Brown%20Oxford.htm
370,The Story To End All Stories,"story to end all stories, the",The-Story-To-End-All-Stories,Philip K.,Dick,,9/1/1968,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Story%20To%20End%20All%20Stories.htm,0,"THE STORY TO END ALL STORIES FOR HARLAN ELLISON'S ANTHOLOGY DANGEROUS VISIONS Niekas, Fall 1968.","Niekas, Fall 1968.",,Fall 1968.,9/1/1968,https://1999pkdweb.philipdick.com/The%20Story%20To%20End%20All%20Stories.htm
295,The Trouble with Bubbles,"trouble with bubbles, the",The-Trouble-With-Bubbles,Philip K.,Dick,1/13/1953,9/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Trouble%20With%20Bubbles.htm,0,"THE TROUBLE WITH BUBBLES (""Plaything"") 1/13/53. If, Sept 1953.","1/13/53. If, Sept 1953.",1/13/1953,Sept 1953.,9/1/1953,https://1999pkdweb.philipdick.com/The%20Trouble%20With%20Bubbles.htm
321,The Turning Wheel,"turning wheel, the",The-Turning-Wheel,Philip K.,Dick,7/8/1953,1/1/1954,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Turning%20Wheel.htm,0,"THE TURNING WHEEL 7/8/53. Science Fiction Stories, No 2, 1954.","7/8/53. Science Fiction Stories, No 2, 1954.",7/8/1953,1954,1/1/1954,https://1999pkdweb.philipdick.com/The%20Turning%20Wheel.htm
340,The Unreconstructed M,"unreconstructed m, the",The-Unreconstructed-M,Philip K.,Dick,6/2/1955,1/1/1957,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Unreconstructed%20M.htm,0,"THE UNRECONSTRUCTED M 6/2/55. Science Fiction Stories, Jan 1957.","6/2/55. Science Fiction Stories, Jan 1957.",6/2/1955,Jan 1957.,1/1/1957,https://1999pkdweb.philipdick.com/The%20Unreconstructed%20M.htm
358,The Unteleported Man,"unteleported man, the",The-Unteleported-Man,Philip K.,Dick,,,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20Unteleported%20Man.htm,0,,,,,,https://1999pkdweb.philipdick.com/The%20Unteleported%20Man.htm
268,The Variable Man,"variable man, the",The-Variable-Man,Philip K.,Dick,,7/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/THE%20VARIABLE%20MAN.htm,0,"THE VARIABLE MAN Space Science Fiction (British), July 1953.","Space Science Fiction (British), July 1953.",,July 1953.,7/1/1953,https://1999pkdweb.philipdick.com/THE%20VARIABLE%20MAN.htm
359,The War with the Fnools,"war with the fnools, the",The-War-With-The-Fnools,Philip K.,Dick,,3/1/1964,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20War%20With%20The%20Fnools.htm,0,"THE WAR WITH THE FNOOLS Galactic Outpost, Spring 1964.","Galactic Outpost, Spring 1964.",,Spring 1964.,3/1/1964,https://1999pkdweb.philipdick.com/The%20War%20With%20The%20Fnools.htm
296,The World She Wanted,"world she wanted, the",The-World-She-Wanted,Philip K.,Dick,11/24/1952,5/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/The%20World%20She%20Wanted.htm,0,"THE WORLD SHE WANTED 11/24/52. Science Fiction Quarterly, May 1953.","11/24/52. Science Fiction Quarterly, May 1953.",11/24/1952,May 1953.,5/1/1953,https://1999pkdweb.philipdick.com/The%20World%20She%20Wanted.htm
320,Time Pawn,time pawn,Time-Pawn,Philip K.,Dick,,,NULL,12,NULL,https://1999pkdweb.philipdick.com/Time%20Pawn.htm,0,,,,,,https://1999pkdweb.philipdick.com/Time%20Pawn.htm
338,To Serve the Master,to serve the master,To-Serve-The-Master,Philip K.,Dick,10/21/1953,2/1/1956,NULL,12,NULL,https://1999pkdweb.philipdick.com/To%20Serve%20The%20Master.htm,0,"TO SERVE THE MASTER (""Be As Gods!"") 10/21/53. Imagination, Feb 1956.","10/21/53. Imagination, Feb 1956.",10/21/1953,Feb 1956.,2/1/1956,https://1999pkdweb.philipdick.com/To%20Serve%20The%20Master.htm
294,Tony and the Beetles,tony and the beetles,Tony-And-The-Beetles,Philip K.,Dick,8/31/1953,1/1/1953,NULL,12,NULL,https://1999pkdweb.philipdick.com/Tony%20And%20The%20Beetles.htm,0,"TONY AND THE BEETLES 8/31/53. Orbit Science Fiction, No 2, 1953.","8/31/53. Orbit Science Fiction, No 2, 1953.",8/31/1953,1953,1/1/1953,https://1999pkdweb.philipdick.com/Tony%20And%20The%20Beetles.htm
334,Vulcan’s Hammer,vulcan’s hammer,Vulcan’s-Hammer,Philip K.,Dick,,,NULL,12,NULL,https://1999pkdweb.philipdick.com/VULCANS%20HAMMER.htm,0,,,,,,https://1999pkdweb.philipdick.com/VULCANS%20HAMMER.htm
345,War Game,war game,War-Game,Philip K.,Dick,10/31/1958,12/1/1959,NULL,12,NULL,https://1999pkdweb.philipdick.com/War%20Game.htm,0,"WAR GAME (""Diversion"") 10/31/58. Galaxy, Dec 1959.","10/31/58. Galaxy, Dec 1959.",10/31/1958,Dec 1959.,12/1/1959,https://1999pkdweb.philipdick.com/War%20Game.htm
335,War Veteran,war veteran,War-Veteran,Philip K.,Dick,2/17/1954,3/1/1955,NULL,12,NULL,https://1999pkdweb.philipdick.com/War%20Veteran.htm,0,WAR VETERAN 2/17/54. If March 1955.,2/17/54. If March 1955.,2/17/1954,March 1955.,3/1/1955,https://1999pkdweb.philipdick.com/War%20Veteran.htm
360,Waterspider,waterspider,Waterspider,Philip K.,Dick,4/10/1963,1/1/1964,NULL,12,NULL,https://1999pkdweb.philipdick.com/Waterspider.htm,0,"WATERSPIDER 4/10/63. If, Jan 1964.","4/10/63. If, Jan 1964.",4/10/1963,Jan 1964.,1/1/1964,https://1999pkdweb.philipdick.com/Waterspider.htm
365,We Can Remember It for You Wholesale,we can remember it for you wholesale,We-Can-Remember-It-For-You-Wholesale,Philip K.,Dick,,,NULL,12,NULL,https://1999pkdweb.philipdick.com/We%20Can%20Remember%20It%20For%20You%20Wholesale.htm,0,,,,,,https://1999pkdweb.philipdick.com/We%20Can%20Remember%20It%20For%20You%20Wholesale.htm
361,What the Dead Men Say,what the dead men say,What-The-Dead-Men-Say,Philip K.,Dick,4/15/1963,6/1/1964,NULL,12,NULL,https://1999pkdweb.philipdick.com/What%20The%20Dead%20Men%20Say.htm,0,"WHAT THE DEAD MEN SAY (""Man With a Broken Match"") 4/15/63. Worlds of Tomorrow, June 1964.","4/15/63. Worlds of Tomorrow, June 1964.",4/15/1963,June 1964.,6/1/1964,https://1999pkdweb.philipdick.com/What%20The%20Dead%20Men%20Say.htm
350,What’ll We Do With Ragland Park?,what’ll we do with ragland park?,What’ll-We-Do-With-Ragland-Park?,Philip K.,Dick,4/29/1963,11/1/1963,NULL,12,NULL,https://1999pkdweb.philipdick.com/Whatll%20We%20Do%20With%20Ragland%20Park.htm,0,"WHAT'LL WE DO WITH RAGLAND PARK? (""No Ordinary Guy"") 4/29/63. Amazing, Nov 1963.","4/29/63. Amazing, Nov 1963.",4/29/1963,Nov 1963.,11/1/1963,https://1999pkdweb.philipdick.com/Whatll%20We%20Do%20With%20Ragland%20Park.htm
366,Your Appointment Will Be Yesterday,your appointment will be yesterday,Your-Appointment-Will-Be-Yesterday,Philip K.,Dick,8/27/1965,8/1/1966,NULL,12,NULL,https://1999pkdweb.philipdick.com/Your%20Appointment%20Will%20Be%20Yesterday.htm,0,"YOUR APPOINTMENT WILL BE YESTERDAY 8/27/65. Amazing, Aug 1966. [Included in adapted form in PKD's novel COUNTER-CLOCK","8/27/65. Amazing, Aug 1966.",8/27/1965,Aug 1966.,8/1/1966,https://1999pkdweb.philipdick.com/Your%20Appointment%20Will%20Be%20Yesterday.htm
